"","Year","Month","Treatment","Plot","parasite","prevalence_among_plants"
"3685","19","January","Always_sprayed","53","Anthracnose",0.0178571428571429
"3686","19","January","Always_sprayed","53","CRust",0
"3687","19","January","Always_sprayed","53","Rhiz",0
"3688","19","January","Always_sprayed","56","Anthracnose",0
"3689","19","January","Always_sprayed","56","CRust",0
"3690","19","January","Always_sprayed","56","Rhiz",0
"3691","19","January","Always_sprayed","57","Anthracnose",0
"3692","19","January","Always_sprayed","57","CRust",0
"3693","19","January","Always_sprayed","57","Rhiz",0
"3694","19","January","Always_sprayed","59","Anthracnose",0
"3695","19","January","Always_sprayed","59","CRust",0
"3696","19","January","Always_sprayed","59","Rhiz",0
"3697","19","January","Control","1","Anthracnose",0.0357142857142857
"3698","19","January","Control","1","CRust",0
"3699","19","January","Control","1","Rhiz",0
"3700","19","January","Control","7","Anthracnose",0.0612244897959184
"3701","19","January","Control","7","CRust",0
"3702","19","January","Control","7","Rhiz",0
"3703","19","January","Control","12","Anthracnose",0.0566037735849057
"3704","19","January","Control","12","CRust",0
"3705","19","January","Control","12","Rhiz",0
"3706","19","January","Control","13","Anthracnose",0.0185185185185185
"3707","19","January","Control","13","CRust",0
"3708","19","January","Control","13","Rhiz",0
"3709","19","January","Control","16","Anthracnose",0.0943396226415094
"3710","19","January","Control","16","CRust",0
"3711","19","January","Control","16","Rhiz",0
"3712","19","January","Control","20","Anthracnose",0
"3713","19","January","Control","20","CRust",0
"3714","19","January","Control","20","Rhiz",0
"3715","19","January","Control","23","Anthracnose",0.0714285714285714
"3716","19","January","Control","23","CRust",0
"3717","19","January","Control","23","Rhiz",0
"3718","19","January","Control","29","Anthracnose",0.0333333333333333
"3719","19","January","Control","29","CRust",0
"3720","19","January","Control","29","Rhiz",0
"3721","19","January","Control","30","Anthracnose",0.0961538461538461
"3722","19","January","Control","30","CRust",0
"3723","19","January","Control","30","Rhiz",0
"3724","19","January","Control","38","Anthracnose",0.0714285714285714
"3725","19","January","Control","38","CRust",0
"3726","19","January","Control","38","Rhiz",0
"3727","19","January","Control","44","Anthracnose",0.0377358490566038
"3728","19","January","Control","44","CRust",0
"3729","19","January","Control","44","Rhiz",0
"3730","19","January","Control","46","Anthracnose",0.08
"3731","19","January","Control","46","CRust",0
"3732","19","January","Control","46","Rhiz",0
"3733","19","January","Control","54","Anthracnose",0.1
"3734","19","January","Control","54","CRust",0
"3735","19","January","Control","54","Rhiz",0
"3736","19","January","Control","55","Anthracnose",0.0408163265306122
"3737","19","January","Control","55","CRust",0
"3738","19","January","Control","55","Rhiz",0
"3739","19","January","Control","62","Anthracnose",0.0178571428571429
"3740","19","January","Control","62","CRust",0
"3741","19","January","Control","62","Rhiz",0
"3742","19","January","Control","63","Anthracnose",0.0392156862745098
"3743","19","January","Control","63","CRust",0
"3744","19","January","Control","63","Rhiz",0
"3745","19","January","CR_P","2","Anthracnose",0.0344827586206897
"3746","19","January","CR_P","2","CRust",0
"3747","19","January","CR_P","2","Rhiz",0
"3748","19","January","CR_P","6","Anthracnose",0.0384615384615385
"3749","19","January","CR_P","6","CRust",0
"3750","19","January","CR_P","6","Rhiz",0
"3751","19","January","CR_P","14","Anthracnose",0.0784313725490196
"3752","19","January","CR_P","14","CRust",0
"3753","19","January","CR_P","14","Rhiz",0
"3754","19","January","CR_P","15","Anthracnose",0.037037037037037
"3755","19","January","CR_P","15","CRust",0
"3756","19","January","CR_P","15","Rhiz",0
"3757","19","January","CR_P","17","Anthracnose",0.0392156862745098
"3758","19","January","CR_P","17","CRust",0
"3759","19","January","CR_P","17","Rhiz",0
"3760","19","January","CR_P","18","Anthracnose",0.037037037037037
"3761","19","January","CR_P","18","CRust",0
"3762","19","January","CR_P","18","Rhiz",0
"3763","19","January","CR_P","25","Anthracnose",0.0588235294117647
"3764","19","January","CR_P","25","CRust",0
"3765","19","January","CR_P","25","Rhiz",0
"3766","19","January","CR_P","26","Anthracnose",0.0545454545454545
"3767","19","January","CR_P","26","CRust",0
"3768","19","January","CR_P","26","Rhiz",0
"3769","19","January","CR_P","28","Anthracnose",0.0350877192982456
"3770","19","January","CR_P","28","CRust",0
"3771","19","January","CR_P","28","Rhiz",0
"3772","19","January","CR_P","34","Anthracnose",0.0612244897959184
"3773","19","January","CR_P","34","CRust",0
"3774","19","January","CR_P","34","Rhiz",0
"3775","19","January","CR_P","35","Anthracnose",0
"3776","19","January","CR_P","35","CRust",0
"3777","19","January","CR_P","35","Rhiz",0
"3778","19","January","CR_P","37","Anthracnose",0.0588235294117647
"3779","19","January","CR_P","37","CRust",0
"3780","19","January","CR_P","37","Rhiz",0
"3781","19","January","CR_P","39","Anthracnose",0
"3782","19","January","CR_P","39","CRust",0
"3783","19","January","CR_P","39","Rhiz",0
"3784","19","January","CR_P","47","Anthracnose",0.0566037735849057
"3785","19","January","CR_P","47","CRust",0
"3786","19","January","CR_P","47","Rhiz",0
"3787","19","January","CR_P","51","Anthracnose",0.0545454545454545
"3788","19","January","CR_P","51","CRust",0
"3789","19","January","CR_P","51","Rhiz",0
"3790","19","January","CR_P","61","Anthracnose",0.0350877192982456
"3791","19","January","CR_P","61","CRust",0
"3792","19","January","CR_P","61","Rhiz",0
"3793","19","January","CRP","3","Anthracnose",0.0465116279069767
"3794","19","January","CRP","3","CRust",0
"3795","19","January","CRP","3","Rhiz",0
"3796","19","January","CRP","5","Anthracnose",0.0754716981132075
"3797","19","January","CRP","5","CRust",0
"3798","19","January","CRP","5","Rhiz",0
"3799","19","January","CRP","8","Anthracnose",0.0196078431372549
"3800","19","January","CRP","8","CRust",0
"3801","19","January","CRP","8","Rhiz",0
"3802","19","January","CRP","9","Anthracnose",0.0980392156862745
"3803","19","January","CRP","9","CRust",0
"3804","19","January","CRP","9","Rhiz",0
"3805","19","January","CRP","24","Anthracnose",0.0545454545454545
"3806","19","January","CRP","24","CRust",0
"3807","19","January","CRP","24","Rhiz",0
"3808","19","January","CRP","27","Anthracnose",0.0377358490566038
"3809","19","January","CRP","27","CRust",0
"3810","19","January","CRP","27","Rhiz",0
"3811","19","January","CRP","32","Anthracnose",0.0344827586206897
"3812","19","January","CRP","32","CRust",0
"3813","19","January","CRP","32","Rhiz",0
"3814","19","January","CRP","33","Anthracnose",0.0188679245283019
"3815","19","January","CRP","33","CRust",0
"3816","19","January","CRP","33","Rhiz",0
"3817","19","January","CRP","41","Anthracnose",0.0204081632653061
"3818","19","January","CRP","41","CRust",0
"3819","19","January","CRP","41","Rhiz",0
"3820","19","January","CRP","42","Anthracnose",0.0204081632653061
"3821","19","January","CRP","42","CRust",0
"3822","19","January","CRP","42","Rhiz",0
"3823","19","January","CRP","45","Anthracnose",0.0181818181818182
"3824","19","January","CRP","45","CRust",0
"3825","19","January","CRP","45","Rhiz",0
"3826","19","January","CRP","48","Anthracnose",0.111111111111111
"3827","19","January","CRP","48","CRust",0
"3828","19","January","CRP","48","Rhiz",0
"3829","19","January","CRP","49","Anthracnose",0.0943396226415094
"3830","19","January","CRP","49","CRust",0
"3831","19","January","CRP","49","Rhiz",0
"3832","19","January","CRP","58","Anthracnose",0.0377358490566038
"3833","19","January","CRP","58","CRust",0
"3834","19","January","CRP","58","Rhiz",0
"3835","19","January","CRP","60","Anthracnose",0.0576923076923077
"3836","19","January","CRP","60","CRust",0
"3837","19","January","CRP","60","Rhiz",0
"3838","19","January","CRP","64","Anthracnose",0.0701754385964912
"3839","19","January","CRP","64","CRust",0
"3840","19","January","CRP","64","Rhiz",0
"3841","19","February","Always_sprayed","4","Anthracnose",0
"3842","19","February","Always_sprayed","4","CRust",0
"3843","19","February","Always_sprayed","4","Rhiz",0
"3844","19","February","Always_sprayed","10","Anthracnose",0.0163934426229508
"3845","19","February","Always_sprayed","10","CRust",0
"3846","19","February","Always_sprayed","10","Rhiz",0
"3847","19","February","Always_sprayed","11","Anthracnose",0
"3848","19","February","Always_sprayed","11","CRust",0
"3849","19","February","Always_sprayed","11","Rhiz",0
"3850","19","February","Always_sprayed","19","Anthracnose",0
"3851","19","February","Always_sprayed","19","CRust",0
"3852","19","February","Always_sprayed","19","Rhiz",0
"3853","19","February","Always_sprayed","21","Anthracnose",0
"3854","19","February","Always_sprayed","21","CRust",0
"3855","19","February","Always_sprayed","21","Rhiz",0
"3856","19","February","Always_sprayed","22","Anthracnose",0.0158730158730159
"3857","19","February","Always_sprayed","22","CRust",0
"3858","19","February","Always_sprayed","22","Rhiz",0
"3859","19","February","Always_sprayed","31","Anthracnose",0
"3860","19","February","Always_sprayed","31","CRust",0
"3861","19","February","Always_sprayed","31","Rhiz",0
"3862","19","February","Always_sprayed","36","Anthracnose",0
"3863","19","February","Always_sprayed","36","CRust",0
"3864","19","February","Always_sprayed","36","Rhiz",0
"3865","19","February","Always_sprayed","40","Anthracnose",0.03125
"3866","19","February","Always_sprayed","40","CRust",0
"3867","19","February","Always_sprayed","40","Rhiz",0
"3868","19","February","Always_sprayed","43","Anthracnose",0
"3869","19","February","Always_sprayed","43","CRust",0
"3870","19","February","Always_sprayed","43","Rhiz",0
"3871","19","February","Always_sprayed","50","Anthracnose",0
"3872","19","February","Always_sprayed","50","CRust",0
"3873","19","February","Always_sprayed","50","Rhiz",0
"3874","19","February","Always_sprayed","52","Anthracnose",0
"3875","19","February","Always_sprayed","52","CRust",0
"3876","19","February","Always_sprayed","52","Rhiz",0
"3877","19","February","Always_sprayed","53","Anthracnose",0.0327868852459016
"3878","19","February","Always_sprayed","53","CRust",0
"3879","19","February","Always_sprayed","53","Rhiz",0
"3880","19","February","Always_sprayed","56","Anthracnose",0.032258064516129
"3881","19","February","Always_sprayed","56","CRust",0
"3882","19","February","Always_sprayed","56","Rhiz",0
"3883","19","February","Always_sprayed","57","Anthracnose",0
"3884","19","February","Always_sprayed","57","CRust",0
"3885","19","February","Always_sprayed","57","Rhiz",0
"3886","19","February","Always_sprayed","59","Anthracnose",0
"3887","19","February","Always_sprayed","59","CRust",0
"3888","19","February","Always_sprayed","59","Rhiz",0
"3889","19","February","Control","1","Anthracnose",0.126984126984127
"3890","19","February","Control","1","CRust",0
"3891","19","February","Control","1","Rhiz",0.0158730158730159
"3892","19","February","Control","7","Anthracnose",0.1875
"3893","19","February","Control","7","CRust",0
"3894","19","February","Control","7","Rhiz",0.03125
"3895","19","February","Control","12","Anthracnose",0.166666666666667
"3896","19","February","Control","12","CRust",0
"3897","19","February","Control","12","Rhiz",0.0166666666666667
"3898","19","February","Control","13","Anthracnose",0.0333333333333333
"3899","19","February","Control","13","CRust",0
"3900","19","February","Control","13","Rhiz",0.0333333333333333
"3901","19","February","Control","16","Anthracnose",0.0757575757575758
"3902","19","February","Control","16","CRust",0
"3903","19","February","Control","16","Rhiz",0.0151515151515152
"3904","19","February","Control","20","Anthracnose",0.0588235294117647
"3905","19","February","Control","20","CRust",0
"3906","19","February","Control","20","Rhiz",0.0147058823529412
"3907","19","February","Control","23","Anthracnose",0.0819672131147541
"3908","19","February","Control","23","CRust",0
"3909","19","February","Control","23","Rhiz",0
"3910","19","February","Control","29","Anthracnose",0.114754098360656
"3911","19","February","Control","29","CRust",0
"3912","19","February","Control","29","Rhiz",0.0163934426229508
"3913","19","February","Control","30","Anthracnose",0.152542372881356
"3914","19","February","Control","30","CRust",0
"3915","19","February","Control","30","Rhiz",0.0169491525423729
"3916","19","February","Control","38","Anthracnose",0.166666666666667
"3917","19","February","Control","38","CRust",0.0151515151515152
"3918","19","February","Control","38","Rhiz",0
"3919","19","February","Control","44","Anthracnose",0.112903225806452
"3920","19","February","Control","44","CRust",0
"3921","19","February","Control","44","Rhiz",0
"3922","19","February","Control","46","Anthracnose",0.1
"3923","19","February","Control","46","CRust",0
"3924","19","February","Control","46","Rhiz",0.0166666666666667
"3925","19","February","Control","54","Anthracnose",0.0535714285714286
"3926","19","February","Control","54","CRust",0
"3927","19","February","Control","54","Rhiz",0
"3928","19","February","Control","55","Anthracnose",0.188679245283019
"3929","19","February","Control","55","CRust",0
"3930","19","February","Control","55","Rhiz",0
"3931","19","February","Control","62","Anthracnose",0.129032258064516
"3932","19","February","Control","62","CRust",0
"3933","19","February","Control","62","Rhiz",0.0161290322580645
"3934","19","February","Control","63","Anthracnose",0.0327868852459016
"3935","19","February","Control","63","CRust",0
"3936","19","February","Control","63","Rhiz",0.0163934426229508
"3937","19","February","CR_P","2","Anthracnose",0.138461538461538
"3938","19","February","CR_P","2","CRust",0
"3939","19","February","CR_P","2","Rhiz",0
"3940","19","February","CR_P","6","Anthracnose",0.0806451612903226
"3941","19","February","CR_P","6","CRust",0
"3942","19","February","CR_P","6","Rhiz",0.0161290322580645
"3943","19","February","CR_P","14","Anthracnose",0.0158730158730159
"3944","19","February","CR_P","14","CRust",0
"3945","19","February","CR_P","14","Rhiz",0
"3946","19","February","CR_P","15","Anthracnose",0.03125
"3947","19","February","CR_P","15","CRust",0
